duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,srv_count,srv_serror_rate,srv_rerror_rate,srv_diff_host_rate,label
0,tcp,http,247,3492,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
0,tcp,http,225,761,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,311,5973,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
3,tcp,smtp,1025,337,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,308,1374,SF,0,0,0,17,0.0,0.0,1.0,0.0,17,0.0,0.0,0.0,normal
15,tcp,auth,10,37,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,smtp,1104,330,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,icmp,urp_i,78,0,SF,0,0,0,39,0.0,0.0,0.21,0.05,9,0.0,0.0,0.22,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,http,181,1917,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,udp,domain_u,43,75,SF,0,0,0,239,0.0,0.0,1.0,0.0,239,0.0,0.0,0.0,normal
0,tcp,http,309,7355,SF,0,0,0,8,0.0,0.0,1.0,0.0,11,0.0,0.0,0.18,normal
0,tcp,http,238,1695,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,tcp,http,347,807,SF,0,0,0,8,0.0,0.0,1.0,0.0,37,0.0,0.0,0.05,normal
0,tcp,http,0,0,S0,0,0,0,29,0.03,0.0,1.0,0.0,29,0.03,0.0,0.0,normal
0,tcp,http,290,597,SF,0,0,0,2,0.0,0.0,1.0,0.0,33,0.0,0.0,0.15,normal
0,tcp,http,293,1474,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,udp,domain_u,33,0,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
2159,udp,other,146,105,SF,0,0,0,4,0.0,0.0,0.5,0.5,2,0.0,0.0,0.0,normal
0,tcp,http,287,3439,SF,0,0,0,6,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,normal
40504,tcp,telnet,8155,15402,RSTO,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,http,314,1116,SF,0,0,0,30,0.0,0.0,1.0,0.0,32,0.0,0.0,0.09,normal
0,tcp,http,371,336,SF,0,0,0,9,0.0,0.0,1.0,0.0,16,0.0,0.0,0.25,normal
0,tcp,auth,10,35,SF,0,0,0,2,0.0,0.0,0.5,1.0,1,0.0,0.0,0.0,normal
0,udp,domain_u,33,93,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,udp,domain_u,42,115,SF,0,0,0,38,0.0,0.0,1.0,0.0,38,0.0,0.0,0.0,normal
0,tcp,http,280,2446,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,300,1400,SF,0,0,0,44,0.0,0.0,1.0,0.0,76,0.0,0.0,0.04,normal
0,tcp,http,199,987,SF,0,0,0,17,0.0,0.0,1.0,0.0,23,0.0,0.0,0.09,normal
0,tcp,http,233,255,SF,0,0,0,14,0.0,0.0,1.0,0.0,23,0.0,0.0,0.22,normal
0,tcp,http,288,13596,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
1,tcp,smtp,674,327,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,normal
0,tcp,http,211,263,SF,0,0,0,8,0.0,0.0,1.0,0.0,8,0.0,0.0,0.0,normal
0,udp,domain_u,44,82,SF,0,0,0,146,0.0,0.0,1.0,0.0,151,0.0,0.0,0.01,normal
0,udp,domain_u,42,42,SF,0,0,0,3,0.0,0.0,1.0,0.0,5,0.0,0.0,0.6,normal
0,tcp,http,242,4073,SF,0,0,0,2,0.0,0.0,1.0,0.0,4,0.0,0.0,0.75,normal
0,udp,domain_u,42,42,SF,0,0,0,5,0.0,0.0,1.0,0.0,6,0.0,0.0,0.33,normal
2,tcp,smtp,1651,326,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,tcp,http,278,9443,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
0,udp,domain_u,45,128,SF,0,0,0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.4,normal
0,udp,domain_u,45,141,SF,0,0,0,117,0.0,0.0,1.0,0.0,197,0.0,0.0,0.01,normal
0,tcp,smtp,1294,330,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,tcp,http,210,1303,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,udp,domain_u,46,136,SF,0,0,0,111,0.0,0.0,1.0,0.0,191,0.0,0.0,0.01,normal
0,tcp,http,188,166,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
0,tcp,smtp,1534,385,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,normal
0,tcp,http,205,365,SF,0,0,0,10,0.0,0.0,1.0,0.0,10,0.0,0.0,0.0,normal
0,tcp,http,306,2507,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
0,udp,domain_u,30,30,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,0.67,normal
0,tcp,http,326,18864,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,ftp_data,9198,0,SF,0,0,0,6,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,normal
0,udp,private,105,146,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,udp,domain_u,41,70,SF,0,0,0,267,0.0,0.0,1.0,0.0,267,0.0,0.0,0.0,normal
0,tcp,http,318,6014,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,finger,7,174,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,202,1032,SF,0,0,0,2,0.0,0.0,1.0,0.0,3,0.0,0.0,0.67,normal
0,udp,domain_u,42,72,SF,0,0,0,226,0.0,0.0,1.0,0.0,226,0.0,0.0,0.0,normal
0,tcp,smtp,2128,436,SF,0,0,0,1,0.0,0.0,1.0,0.0,4,0.0,0.0,1.0,normal
0,tcp,http,304,845,SF,0,0,0,10,0.0,0.0,1.0,0.0,15,0.0,0.0,0.33,normal
0,tcp,http,261,10939,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,0.67,normal
0,tcp,http,264,1117,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,smtp,1113,334,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,342,10833,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,ftp_data,740,0,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,293,1605,SF,0,0,0,18,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0,normal
0,tcp,http,225,7464,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,231,15641,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,ftp_data,10073,0,SF,0,0,0,15,0.0,0.0,1.0,0.0,15,0.0,0.0,0.0,normal
0,udp,domain_u,44,69,SF,0,0,0,246,0.0,0.0,1.0,0.0,246,0.0,0.0,0.0,normal
0,tcp,http,224,1074,SF,0,0,0,8,0.0,0.0,1.0,0.0,8,0.0,0.0,0.0,normal
0,tcp,smtp,3724,403,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,205,3433,SF,0,0,0,25,0.0,0.0,1.0,0.0,25,0.0,0.0,0.0,normal
0,udp,domain_u,45,74,SF,0,0,0,263,0.0,0.0,1.0,0.0,263,0.0,0.0,0.0,normal
0,tcp,http,246,5285,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
0,tcp,http,222,1206,SF,0,0,0,26,0.0,0.0,1.0,0.0,27,0.0,0.0,0.07,normal
0,tcp,http,241,292,SF,0,0,0,6,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,normal
14943,tcp,telnet,1357,227537,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,smtp,1982,331,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,smtp,124,239,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,smtp,1463,330,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,278,24971,SF,0,0,0,4,0.0,0.25,1.0,0.0,5,0.0,0.2,0.4,normal
0,tcp,http,289,2400,SF,0,0,0,24,0.0,0.0,1.0,0.0,26,0.0,0.0,0.12,normal
0,udp,domain_u,46,46,SF,0,0,0,76,0.0,0.0,1.0,0.0,156,0.0,0.0,0.01,normal
0,tcp,http,298,791,SF,0,0,0,15,0.0,0.0,1.0,0.0,15,0.0,0.0,0.0,normal
0,tcp,smtp,724,331,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,smtp,979,340,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,tcp,http,295,741,SF,0,0,0,38,0.0,0.0,1.0,0.0,39,0.0,0.0,0.05,normal
0,tcp,http,230,3432,SF,0,0,0,12,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,normal
0,tcp,http,227,1097,SF,0,0,0,11,0.0,0.0,1.0,0.0,11,0.0,0.0,0.0,normal
0,tcp,http,423,6866,SF,0,0,0,9,0.0,0.0,1.0,0.0,23,0.0,0.0,0.22,normal
19,tcp,smtp,955,281,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
1,tcp,smtp,1789,284,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,udp,domain_u,46,75,SF,0,0,0,43,0.0,0.0,1.0,0.0,43,0.0,0.0,0.0,normal
0,tcp,http,289,10862,SF,0,0,0,7,0.0,0.0,1.0,0.0,9,0.0,0.0,0.33,normal
0,tcp,ftp_data,26408,0,SF,0,0,0,5,0.0,0.0,1.0,0.0,6,0.0,0.0,0.33,normal
0,tcp,ftp_data,6601,0,SF,0,0,0,21,0.0,0.0,1.0,0.0,21,0.0,0.0,0.0,normal
0,tcp,http,205,1581,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
0,tcp,smtp,1978,328,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,udp,domain_u,44,72,SF,0,0,0,193,0.0,0.0,1.0,0.0,193,0.0,0.0,0.0,normal
0,tcp,http,252,1262,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
0,tcp,http,263,27619,SF,0,0,0,8,0.0,0.0,1.0,0.0,9,0.0,0.0,0.22,normal
0,tcp,http,171,6878,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,tcp,http,273,316,SF,0,0,0,12,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,normal
0,udp,domain_u,44,113,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,tcp,http,322,1461,SF,0,0,0,5,0.2,0.0,1.0,0.0,5,0.2,0.0,0.0,normal
0,tcp,ftp_data,960,0,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,252,12774,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,203,595,SF,0,0,0,11,0.0,0.0,1.0,0.0,12,0.0,0.0,0.17,normal
0,tcp,smtp,902,440,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,214,3370,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
1295,udp,domain_u,97,28,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
2629,udp,other,145,105,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,211,11541,SF,0,0,0,3,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,normal
0,udp,domain_u,44,75,SF,0,0,0,144,0.0,0.0,1.0,0.0,144,0.0,0.0,0.0,normal
0,tcp,http,197,304,SF,0,0,0,6,0.0,0.0,1.0,0.0,7,0.0,0.0,0.29,normal
5,tcp,smtp,1543,404,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,udp,domain_u,46,128,SF,0,0,0,290,0.0,0.0,1.0,0.0,290,0.0,0.0,0.0,normal
0,tcp,http,339,383,SF,0,0,0,11,0.0,0.0,1.0,0.0,11,0.0,0.0,0.0,normal
0,tcp,http,319,943,SF,0,0,0,6,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,normal
0,udp,domain_u,46,139,SF,0,0,0,252,0.0,0.0,1.0,0.0,252,0.0,0.0,0.0,normal
0,tcp,http,325,1126,SF,0,0,0,15,0.0,0.0,1.0,0.0,17,0.0,0.0,0.18,normal
0,tcp,http,248,942,SF,0,0,0,10,0.0,0.0,1.0,0.0,10,0.0,0.0,0.0,normal
0,tcp,ftp_data,383,0,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,387,349,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,http,320,4137,SF,0,0,0,17,0.0,0.0,1.0,0.0,18,0.0,0.0,0.11,normal
3,tcp,smtp,2029,491,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
12023,udp,other,146,105,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
1,tcp,smtp,614,329,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,normal
0,tcp,http,207,934,SF,0,0,0,11,0.0,0.0,1.0,0.0,15,0.0,0.0,0.13,normal
0,tcp,http,291,406,SF,0,0,0,15,0.0,0.0,1.0,0.0,27,0.0,0.0,0.15,normal
1,tcp,smtp,2589,333,SF,0,0,0,1,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,normal
0,tcp,http,313,2043,SF,0,0,0,17,0.0,0.0,1.0,0.0,17,0.0,0.0,0.0,normal
0,tcp,http,286,363,SF,0,0,0,4,0.0,0.0,1.0,0.0,15,0.0,0.0,0.2,normal
0,udp,domain_u,44,79,SF,0,0,0,186,0.0,0.0,1.0,0.0,186,0.0,0.0,0.0,normal
0,tcp,http,305,2239,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
2630,udp,other,146,105,SF,0,0,0,4,0.0,0.0,0.25,0.75,1,0.0,0.0,0.0,normal
0,tcp,http,310,675,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,tcp,http,225,1155,SF,0,0,0,28,0.0,0.0,1.0,0.0,29,0.0,0.0,0.07,normal
0,tcp,http,267,4930,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,normal
0,tcp,http,185,1466,SF,0,0,0,9,0.0,0.0,1.0,0.0,26,0.0,0.0,0.19,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,other,6601,0,SF,0,0,0,18,0.17,0.0,0.06,0.61,1,0.0,0.0,0.0,normal
0,tcp,http,251,7823,SF,0,0,0,16,0.0,0.0,1.0,0.0,17,0.0,0.0,0.12,normal
0,tcp,http,343,6901,SF,0,0,0,8,0.0,0.0,1.0,0.0,8,0.0,0.0,0.0,normal
0,tcp,http,360,3222,SF,0,0,0,1,0.0,0.0,1.0,0.0,8,0.0,0.0,0.25,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,2,0.0,1.0,1.0,normal
0,tcp,http,229,306,SF,0,0,0,3,0.0,0.0,1.0,0.0,10,0.0,0.0,0.2,normal
0,udp,domain_u,46,133,SF,0,0,0,61,0.0,0.0,1.0,0.0,211,0.0,0.0,0.02,normal
0,udp,domain_u,44,78,SF,0,0,0,135,0.0,0.0,1.0,0.0,137,0.0,0.0,0.01,normal
0,udp,domain_u,43,131,SF,0,0,0,74,0.0,0.0,0.99,0.03,154,0.0,0.0,0.01,normal
0,tcp,http,309,3109,SF,0,0,0,19,0.0,0.0,1.0,0.0,19,0.0,0.0,0.0,normal
0,tcp,smtp,1198,390,SF,0,0,0,150,0.99,0.0,0.01,0.06,2,0.0,0.0,1.0,normal
0,tcp,http,368,5241,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
0,tcp,http,360,409,SF,0,0,0,41,0.0,0.0,1.0,0.0,41,0.0,0.0,0.0,normal
0,tcp,http,229,2304,SF,0,0,0,11,0.0,0.0,1.0,0.0,11,0.0,0.0,0.0,normal
0,tcp,http,302,9882,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,315,7736,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
0,tcp,http,240,3200,SF,0,0,0,4,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,normal
6,tcp,smtp,1493,365,S3,0,0,0,1,1.0,0.0,1.0,0.0,1,1.0,0.0,0.0,normal
0,tcp,http,279,440,SF,0,0,0,16,0.0,0.0,1.0,0.0,18,0.0,0.0,0.11,normal
0,tcp,http,203,4948,SF,0,0,0,2,0.0,0.0,1.0,0.0,5,0.0,0.0,0.6,normal
0,udp,domain_u,45,134,SF,0,0,0,51,0.0,0.0,1.0,0.0,131,0.0,0.0,0.02,normal
0,tcp,http,285,14576,SF,0,0,0,8,0.0,0.0,1.0,0.0,8,0.0,0.0,0.0,normal
7755,udp,other,145,105,SF,0,0,0,4,0.0,0.0,0.5,0.5,2,0.0,0.0,0.0,normal
0,tcp,pop_3,35,130,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,282,362,SF,0,0,0,10,0.0,0.0,1.0,0.0,11,0.0,0.0,0.18,normal
0,tcp,ftp_data,3909,0,SF,0,0,0,11,0.0,0.0,1.0,0.0,11,0.0,0.0,0.0,normal
0,tcp,http,310,3222,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
0,udp,domain_u,45,134,SF,0,0,0,79,0.0,0.0,1.0,0.0,159,0.0,0.0,0.01,normal
0,tcp,http,316,3884,SF,0,0,0,6,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,normal
0,tcp,http,301,772,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
0,tcp,http,288,2095,SF,0,0,0,3,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,normal
0,tcp,http,218,2155,SF,0,0,0,8,0.0,0.0,1.0,0.0,8,0.0,0.0,0.0,normal
0,udp,domain_u,45,81,SF,0,0,0,137,0.0,0.0,1.0,0.0,137,0.0,0.0,0.0,normal
0,icmp,eco_i,30,0,SF,0,0,0,6,0.0,0.0,0.17,0.33,1,0.0,0.0,0.0,normal
0,icmp,ecr_i,30,0,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,312,2698,SF,0,0,0,5,0.0,0.2,0.8,0.4,10,0.0,0.0,0.2,normal
0,udp,domain_u,44,80,SF,0,0,0,237,0.0,0.0,1.0,0.01,237,0.0,0.0,0.01,normal
318,tcp,http,334,281,SF,0,0,0,5,0.0,0.0,1.0,0.0,6,0.0,0.17,0.33,normal
13,tcp,auth,9,36,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,ftp_data,373,0,SF,0,0,0,15,0.0,0.0,1.0,0.0,15,0.0,0.0,0.0,normal
0,tcp,telnet,0,0,RSTO,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,udp,other,113,0,SF,0,0,0,33,0.0,0.0,0.97,0.06,32,0.0,0.0,0.0,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,ftp_data,383,0,SF,0,0,0,2,0.0,0.0,1.0,0.0,3,0.0,0.0,0.67,normal
0,udp,domain_u,42,42,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,normal
0,udp,domain_u,44,127,SF,0,0,0,78,0.0,0.0,1.0,0.0,158,0.0,0.0,0.01,normal
0,tcp,http,265,255,SF,0,0,0,22,0.0,0.0,1.0,0.0,32,0.0,0.0,0.16,normal
0,tcp,http,284,1212,SF,0,0,0,5,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,normal
5422,udp,other,147,105,SF,0,0,0,7,0.0,0.0,0.14,0.57,1,0.0,0.0,0.0,normal
0,tcp,http,289,1792,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,http,347,307,SF,0,0,0,13,0.0,0.0,1.0,0.0,13,0.0,0.0,0.0,normal
0,tcp,http,321,1484,SF,0,0,0,34,0.0,0.0,1.0,0.0,34,0.0,0.0,0.0,normal
0,tcp,http,312,170,SF,0,0,0,3,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,normal
0,tcp,finger,7,223,SF,0,0,0,2,0.0,0.0,0.5,1.0,1,0.0,0.0,0.0,normal
0,udp,domain_u,46,78,SF,0,0,0,190,0.0,0.0,0.99,0.01,190,0.0,0.0,0.01,normal
0,tcp,http,230,1049,SF,0,0,0,8,0.0,0.0,1.0,0.0,13,0.0,0.0,0.15,normal
85,tcp,telnet,136,383,SF,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,324,1645,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,225,1357,SF,0,0,0,13,0.0,0.0,1.0,0.0,14,0.0,0.0,0.14,normal
0,tcp,http,233,37895,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,smtp,1194,327,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,291,2624,SF,0,0,0,19,0.0,0.0,1.0,0.0,57,0.0,0.0,0.11,normal
0,udp,domain_u,45,134,SF,0,0,0,72,0.0,0.0,1.0,0.0,152,0.0,0.0,0.01,normal
0,tcp,http,227,3971,SF,0,0,0,1,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,normal
0,tcp,http,279,2165,SF,0,0,0,9,0.0,0.0,1.0,0.0,25,0.0,0.0,0.12,normal
0,udp,domain_u,46,76,SF,0,0,0,174,0.0,0.0,1.0,0.0,174,0.0,0.0,0.0,normal
0,tcp,http,238,1879,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,tcp,smtp,1482,332,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,298,709,SF,0,0,0,14,0.0,0.0,1.0,0.0,14,0.0,0.0,0.0,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,http,281,3816,SF,0,0,0,8,0.0,0.0,1.0,0.0,37,0.0,0.0,0.14,normal
0,tcp,ftp_data,383,0,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,http,311,2617,SF,0,0,0,11,0.0,0.0,1.0,0.0,11,0.0,0.0,0.0,normal
1896,udp,other,146,105,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,smtp,4209,326,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,326,12944,SF,0,0,0,22,0.0,0.0,1.0,0.0,34,0.0,0.0,0.12,normal
0,tcp,http,309,12001,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
1,tcp,smtp,1473,330,SF,0,0,0,1,0.0,0.0,1.0,0.0,5,0.0,0.0,1.0,normal
0,udp,domain_u,36,0,SF,0,0,0,5,0.0,0.0,1.0,0.0,6,0.0,0.0,0.33,normal
0,tcp,http,209,759,SF,0,0,0,3,0.0,0.0,1.0,0.0,7,0.0,0.0,0.43,normal
0,tcp,http,173,11264,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
0,tcp,http,302,1075,SF,0,0,0,7,0.0,0.0,1.0,0.0,7,0.0,0.0,0.0,normal
0,tcp,http,146,30328,SF,0,0,0,16,0.0,0.0,1.0,0.0,47,0.0,0.0,0.04,normal
0,tcp,http,326,788,SF,0,0,0,3,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,normal
208,tcp,http,222,259,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,http,353,3599,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,tcp,smtp,1717,332,SF,0,0,0,1,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
0,tcp,http,217,923,SF,0,0,0,4,0.0,0.0,1.0,0.0,7,0.0,0.0,0.29,normal
0,tcp,http,199,2710,SF,0,0,0,16,0.0,0.0,1.0,0.0,18,0.0,0.0,0.11,normal
0,tcp,http,326,1121,SF,0,0,0,2,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,normal
0,tcp,smtp,813,331,SF,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,normal
0,tcp,auth,9,37,SF,0,0,0,2,0.0,0.0,0.5,1.0,1,0.0,0.0,0.0,normal
0,tcp,http,306,342,SF,0,0,0,9,0.0,0.0,1.0,0.0,9,0.0,0.0,0.0,normal
0,udp,domain_u,45,81,SF,0,0,0,123,0.0,0.0,1.0,0.0,123,0.0,0.0,0.0,normal
0,tcp,http,294,655,SF,0,0,0,7,0.0,0.0,1.0,0.0,14,0.0,0.0,0.14,normal
0,tcp,http,0,0,REJ,0,0,0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,normal
